Found 3188 unique RGB values that are not white, green, or black:
 741. RGB(np.uint8(255), np.uint8(193), np.uint8(139)) - appears      5 times
 742. RGB(np.uint8(242), np.uint8(201), np.uint8(157)) - appears      5 times
 743. RGB(np.uint8(243), np.uint8(202), np.uint8(158)) - appears      5 times
 744. RGB(np.uint8(253), np.uint8(196), np.uint8(127)) - appears      5 times
 745. RGB(np.uint8(251), np.uint8(197), np.uint8(135)) - appears      5 times
 746. RGB(np.uint8(255), np.uint8(213), np.uint8(175)) - appears      5 times
 747. RGB(np.uint8(153), np.uint8(127), np.uint8(100)) - appears      5 times
 748. RGB(np.uint8(251), np.uint8(209), np.uint8(168)) - appears      5 times
 749. RGB(np.uint8(108), np.uint8(83), np.uint8(44)) - appears      5 times
 750. RGB(np.uint8(253), np.uint8(211), np.uint8(161)) - appears      5 times
 751. RGB(np.uint8(254), np.uint8(212), np.uint8(162)) - appears      5 times
 752. RGB(np.uint8(252), np.uint8(213), np.uint8(153)) - appears      5 times
 753. RGB(np.uint8(246), np.uint8(214), np.uint8(165)) - appears      5 times
 754. RGB(np.uint8(119), np.uint8(101), np.uint8(81)) - appears      5 times
 755. RGB(np.uint8(174), np.uint8(145), np.uint8(113)) - appears      5 times
 756. RGB(np.uint8(255), np.uint8(218), np.uint8(183)) - appears      5 times
 757. RGB(np.uint8(255), np.uint8(205), np.uint8(147)) - appears      5 times
 758. RGB(np.uint8(173), np.uint8(153), np.uint8(126)) - appears      5 times
 759. RGB(np.uint8(96), np.uint8(96), np.uint8(96)) - appears      5 times
 760. RGB(np.uint8(94), np.uint8(94), np.uint8(94)) - appears      5 times
 761. RGB(np.uint8(252), np.uint8(207), np.uint8(152)) - appears      5 times
 762. RGB(np.uint8(253), np.uint8(225), np.uint8(188)) - appears      5 times
 763. RGB(np.uint8(255), np.uint8(229), np.uint8(196)) - appears      5 times
 764. RGB(np.uint8(255), np.uint8(213), np.uint8(163)) - appears      5 times
 765. RGB(np.uint8(255), np.uint8(229), np.uint8(200)) - appears      5 times
 766. RGB(np.uint8(253), np.uint8(230), np.uint8(198)) - appears      5 times
 767. RGB(np.uint8(162), np.uint8(145), np.uint8(125)) - appears      5 times
 768. RGB(np.uint8(105), np.uint8(92), np.uint8(76)) - appears      5 times
 769. RGB(np.uint8(249), np.uint8(229), np.uint8(194)) - appears      5 times
 770. RGB(np.uint8(249), np.uint8(228), np.uint8(197)) - appears      5 times
 771. RGB(np.uint8(252), np.uint8(228), np.uint8(189)) - appears      5 times
 772. RGB(np.uint8(208), np.uint8(186), np.uint8(170)) - appears      5 times
 773. RGB(np.uint8(255), np.uint8(223), np.uint8(190)) - appears      5 times
 774. RGB(np.uint8(255), np.uint8(222), np.uint8(190)) - appears      5 times
 775. RGB(np.uint8(255), np.uint8(219), np.uint8(178)) - appears      5 times
 776. RGB(np.uint8(240), np.uint8(207), np.uint8(166)) - appears      5 times
 777. RGB(np.uint8(246), np.uint8(204), np.uint8(166)) - appears      5 times
 778. RGB(np.uint8(80), np.uint8(66), np.uint8(57)) - appears      5 times
 779. RGB(np.uint8(255), np.uint8(220), np.uint8(178)) - appears      5 times
 780. RGB(np.uint8(255), np.uint8(220), np.uint8(177)) - appears      5 times
 781. RGB(np.uint8(249), np.uint8(219), np.uint8(185)) - appears      5 times
 782. RGB(np.uint8(118), np.uint8(94), np.uint8(66)) - appears      5 times
 783. RGB(np.uint8(244), np.uint8(208), np.uint8(168)) - appears      5 times
 784. RGB(np.uint8(251), np.uint8(205), np.uint8(143)) - appears      5 times
 785. RGB(np.uint8(255), np.uint8(197), np.uint8(137)) - appears      5 times
 786. RGB(np.uint8(255), np.uint8(198), np.uint8(145)) - appears      5 times
 787. RGB(np.uint8(200), np.uint8(167), np.uint8(132)) - appears      5 times
 788. RGB(np.uint8(247), np.uint8(194), np.uint8(126)) - appears      5 times
 789. RGB(np.uint8(245), np.uint8(192), np.uint8(124)) - appears      5 times
 790. RGB(np.uint8(251), np.uint8(196), np.uint8(139)) - appears      5 times
 791. RGB(np.uint8(249), np.uint8(190), np.uint8(130)) - appears      5 times
 792. RGB(np.uint8(255), np.uint8(203), np.uint8(142)) - appears      5 times
 793. RGB(np.uint8(255), np.uint8(192), np.uint8(130)) - appears      5 times
 794. RGB(np.uint8(251), np.uint8(193), np.uint8(129)) - appears      5 times
 795. RGB(np.uint8(224), np.uint8(170), np.uint8(118)) - appears      5 times
 796. RGB(np.uint8(255), np.uint8(193), np.uint8(128)) - appears      5 times
 797. RGB(np.uint8(224), np.uint8(172), np.uint8(120)) - appears      5 times
 798. RGB(np.uint8(255), np.uint8(191), np.uint8(133)) - appears      5 times
 799. RGB(np.uint8(220), np.uint8(173), np.uint8(127)) - appears      5 times
 800. RGB(np.uint8(214), np.uint8(172), np.uint8(124)) - appears      5 times
 801. RGB(np.uint8(218), np.uint8(173), np.uint8(124)) - appears      5 times
 802. RGB(np.uint8(221), np.uint8(170), np.uint8(114)) - appears      5 times
 803. RGB(np.uint8(217), np.uint8(166), np.uint8(110)) - appears      5 times
 804. RGB(np.uint8(226), np.uint8(169), np.uint8(113)) - appears      5 times
 805. RGB(np.uint8(223), np.uint8(168), np.uint8(113)) - appears      5 times
 806. RGB(np.uint8(203), np.uint8(165), np.uint8(118)) - appears      5 times
 807. RGB(np.uint8(226), np.uint8(169), np.uint8(115)) - appears      5 times
 808. RGB(np.uint8(220), np.uint8(165), np.uint8(118)) - appears      5 times
 809. RGB(np.uint8(221), np.uint8(165), np.uint8(116)) - appears      5 times
 810. RGB(np.uint8(216), np.uint8(168), np.uint8(122)) - appears      5 times
 811. RGB(np.uint8(217), np.uint8(166), np.uint8(111)) - appears      5 times
 812. RGB(np.uint8(116), np.uint8(85), np.uint8(57)) - appears      5 times
 813. RGB(np.uint8(118), np.uint8(84), np.uint8(56)) - appears      5 times
 814. RGB(np.uint8(133), np.uint8(104), np.uint8(72)) - appears      5 times
 815. RGB(np.uint8(195), np.uint8(157), np.uint8(120)) - appears      5 times
 816. RGB(np.uint8(99), np.uint8(74), np.uint8(51)) - appears      5 times
 817. RGB(np.uint8(64), np.uint8(50), np.uint8(37)) - appears      5 times
 818. RGB(np.uint8(225), np.uint8(170), np.uint8(113)) - appears      5 times
 819. RGB(np.uint8(234), np.uint8(178), np.uint8(119)) - appears      5 times
 820. RGB(np.uint8(220), np.uint8(174), np.uint8(122)) - appears      5 times
 821. RGB(np.uint8(253), np.uint8(187), np.uint8(126)) - appears      5 times
 822. RGB(np.uint8(192), np.uint8(154), np.uint8(115)) - appears      5 times
 823. RGB(np.uint8(226), np.uint8(172), np.uint8(117)) - appears      5 times
 824. RGB(np.uint8(214), np.uint8(167), np.uint8(115)) - appears      5 times
 825. RGB(np.uint8(226), np.uint8(172), np.uint8(120)) - appears      5 times
 826. RGB(np.uint8(249), np.uint8(189), np.uint8(126)) - appears      5 times
 827. RGB(np.uint8(213), np.uint8(171), np.uint8(121)) - appears      5 times
 828. RGB(np.uint8(220), np.uint8(169), np.uint8(121)) - appears      5 times
 829. RGB(np.uint8(216), np.uint8(164), np.uint8(114)) - appears      5 times
 830. RGB(np.uint8(255), np.uint8(196), np.uint8(139)) - appears      5 times
 831. RGB(np.uint8(182), np.uint8(147), np.uint8(101)) - appears      4 times
 832. RGB(np.uint8(252), np.uint8(197), np.uint8(130)) - appears      4 times
 833. RGB(np.uint8(255), np.uint8(194), np.uint8(134)) - appears      4 times
 834. RGB(np.uint8(251), np.uint8(205), np.uint8(147)) - appears      4 times
 835. RGB(np.uint8(76), np.uint8(63), np.uint8(47)) - appears      4 times
 836. RGB(np.uint8(250), np.uint8(194), np.uint8(132)) - appears      4 times
 837. RGB(np.uint8(175), np.uint8(137), np.uint8(106)) - appears      4 times
 838. RGB(np.uint8(255), np.uint8(197), np.uint8(131)) - appears      4 times
 839. RGB(np.uint8(255), np.uint8(203), np.uint8(143)) - appears      4 times
 840. RGB(np.uint8(255), np.uint8(196), np.uint8(133)) - appears      4 times
 841. RGB(np.uint8(251), np.uint8(209), np.uint8(161)) - appears      4 times
 842. RGB(np.uint8(251), np.uint8(205), np.uint8(156)) - appears      4 times
 843. RGB(np.uint8(154), np.uint8(127), np.uint8(100)) - appears      4 times
 844. RGB(np.uint8(253), np.uint8(205), np.uint8(157)) - appears      4 times
 845. RGB(np.uint8(253), np.uint8(214), np.uint8(173)) - appears      4 times
 846. RGB(np.uint8(255), np.uint8(213), np.uint8(173)) - appears      4 times
 847. RGB(np.uint8(252), np.uint8(209), np.uint8(166)) - appears      4 times
 848. RGB(np.uint8(240), np.uint8(198), np.uint8(147)) - appears      4 times
 849. RGB(np.uint8(124), np.uint8(122), np.uint8(123)) - appears      4 times
 850. RGB(np.uint8(255), np.uint8(210), np.uint8(164)) - appears      4 times
 851. RGB(np.uint8(255), np.uint8(210), np.uint8(153)) - appears      4 times
 852. RGB(np.uint8(247), np.uint8(196), np.uint8(141)) - appears      4 times
 853. RGB(np.uint8(247), np.uint8(210), np.uint8(173)) - appears      4 times
 854. RGB(np.uint8(171), np.uint8(146), np.uint8(113)) - appears      4 times
 855. RGB(np.uint8(249), np.uint8(207), np.uint8(156)) - appears      4 times
 856. RGB(np.uint8(251), np.uint8(214), np.uint8(177)) - appears      4 times
 857. RGB(np.uint8(221), np.uint8(197), np.uint8(169)) - appears      4 times
 858. RGB(np.uint8(207), np.uint8(185), np.uint8(159)) - appears      4 times
 859. RGB(np.uint8(249), np.uint8(195), np.uint8(140)) - appears      4 times
 860. RGB(np.uint8(255), np.uint8(201), np.uint8(148)) - appears      4 times
 861. RGB(np.uint8(247), np.uint8(219), np.uint8(181)) - appears      4 times
 862. RGB(np.uint8(71), np.uint8(65), np.uint8(51)) - appears      4 times
 863. RGB(np.uint8(119), np.uint8(119), np.uint8(119)) - appears      4 times
 864. RGB(np.uint8(245), np.uint8(218), np.uint8(189)) - appears      4 times
 865. RGB(np.uint8(255), np.uint8(217), np.uint8(186)) - appears      4 times
 866. RGB(np.uint8(255), np.uint8(230), np.uint8(193)) - appears      4 times
 867. RGB(np.uint8(174), np.uint8(174), np.uint8(174)) - appears      4 times
 868. RGB(np.uint8(178), np.uint8(176), np.uint8(179)) - appears      4 times
 869. RGB(np.uint8(199), np.uint8(184), np.uint8(163)) - appears      4 times
 870. RGB(np.uint8(109), np.uint8(89), np.uint8(54)) - appears      4 times
 871. RGB(np.uint8(249), np.uint8(208), np.uint8(160)) - appears      4 times
 872. RGB(np.uint8(255), np.uint8(226), np.uint8(192)) - appears      4 times
 873. RGB(np.uint8(108), np.uint8(84), np.uint8(56)) - appears      4 times
 874. RGB(np.uint8(241), np.uint8(207), np.uint8(169)) - appears      4 times
 875. RGB(np.uint8(228), np.uint8(195), np.uint8(152)) - appears      4 times
 876. RGB(np.uint8(255), np.uint8(210), np.uint8(155)) - appears      4 times
 877. RGB(np.uint8(255), np.uint8(213), np.uint8(161)) - appears      4 times
 878. RGB(np.uint8(254), np.uint8(229), np.uint8(196)) - appears      4 times
 879. RGB(np.uint8(219), np.uint8(205), np.uint8(180)) - appears      4 times
 880. RGB(np.uint8(253), np.uint8(227), np.uint8(194)) - appears      4 times
 881. RGB(np.uint8(252), np.uint8(228), np.uint8(192)) - appears      4 times
 882. RGB(np.uint8(253), np.uint8(228), np.uint8(187)) - appears      4 times
 883. RGB(np.uint8(227), np.uint8(195), np.uint8(158)) - appears      4 times
 884. RGB(np.uint8(163), np.uint8(150), np.uint8(131)) - appears      4 times
 885. RGB(np.uint8(78), np.uint8(73), np.uint8(67)) - appears      4 times
 886. RGB(np.uint8(80), np.uint8(72), np.uint8(67)) - appears      4 times
 887. RGB(np.uint8(242), np.uint8(227), np.uint8(194)) - appears      4 times
 888. RGB(np.uint8(85), np.uint8(76), np.uint8(69)) - appears      4 times
 889. RGB(np.uint8(253), np.uint8(216), np.uint8(173)) - appears      4 times
 890. RGB(np.uint8(239), np.uint8(221), np.uint8(198)) - appears      4 times
 891. RGB(np.uint8(255), np.uint8(220), np.uint8(192)) - appears      4 times
 892. RGB(np.uint8(255), np.uint8(222), np.uint8(188)) - appears      4 times
 893. RGB(np.uint8(254), np.uint8(208), np.uint8(156)) - appears      4 times
 894. RGB(np.uint8(254), np.uint8(220), np.uint8(185)) - appears      4 times
 895. RGB(np.uint8(254), np.uint8(209), np.uint8(154)) - appears      4 times
 896. RGB(np.uint8(248), np.uint8(217), np.uint8(186)) - appears      4 times
 897. RGB(np.uint8(245), np.uint8(211), np.uint8(175)) - appears      4 times
 898. RGB(np.uint8(242), np.uint8(206), np.uint8(166)) - appears      4 times
 899. RGB(np.uint8(249), np.uint8(200), np.uint8(144)) - appears      4 times
 900. RGB(np.uint8(197), np.uint8(182), np.uint8(161)) - appears      4 times
 901. RGB(np.uint8(203), np.uint8(171), np.uint8(134)) - appears      4 times
 902. RGB(np.uint8(249), np.uint8(196), np.uint8(125)) - appears      4 times
 903. RGB(np.uint8(253), np.uint8(204), np.uint8(148)) - appears      4 times
 904. RGB(np.uint8(253), np.uint8(203), np.uint8(142)) - appears      4 times
 905. RGB(np.uint8(191), np.uint8(166), np.uint8(125)) - appears      4 times
 906. RGB(np.uint8(246), np.uint8(201), np.uint8(143)) - appears      4 times
 907. RGB(np.uint8(248), np.uint8(195), np.uint8(137)) - appears      4 times
 908. RGB(np.uint8(249), np.uint8(191), np.uint8(129)) - appears      4 times
 909. RGB(np.uint8(255), np.uint8(196), np.uint8(129)) - appears      4 times
 910. RGB(np.uint8(255), np.uint8(202), np.uint8(149)) - appears      4 times
 911. RGB(np.uint8(255), np.uint8(194), np.uint8(129)) - appears      4 times
 912. RGB(np.uint8(216), np.uint8(171), np.uint8(122)) - appears      4 times
 913. RGB(np.uint8(219), np.uint8(164), np.uint8(115)) - appears      4 times
 914. RGB(np.uint8(253), np.uint8(194), np.uint8(128)) - appears      4 times
 915. RGB(np.uint8(95), np.uint8(70), np.uint8(40)) - appears      4 times
 916. RGB(np.uint8(220), np.uint8(170), np.uint8(119)) - appears      4 times
 917. RGB(np.uint8(228), np.uint8(174), np.uint8(120)) - appears      4 times
 918. RGB(np.uint8(235), np.uint8(181), np.uint8(127)) - appears      4 times
 919. RGB(np.uint8(241), np.uint8(187), np.uint8(133)) - appears      4 times
 920. RGB(np.uint8(218), np.uint8(167), np.uint8(111)) - appears      4 times
 921. RGB(np.uint8(166), np.uint8(131), np.uint8(101)) - appears      4 times
 922. RGB(np.uint8(220), np.uint8(175), np.uint8(128)) - appears      4 times
 923. RGB(np.uint8(244), np.uint8(187), np.uint8(131)) - appears      4 times
 924. RGB(np.uint8(233), np.uint8(177), np.uint8(118)) - appears      4 times
 925. RGB(np.uint8(246), np.uint8(186), np.uint8(125)) - appears      4 times
 926. RGB(np.uint8(222), np.uint8(175), np.uint8(123)) - appears      4 times
 927. RGB(np.uint8(247), np.uint8(188), np.uint8(128)) - appears      4 times
 928. RGB(np.uint8(225), np.uint8(166), np.uint8(110)) - appears      4 times
 929. RGB(np.uint8(224), np.uint8(169), np.uint8(112)) - appears      4 times
 930. RGB(np.uint8(242), np.uint8(183), np.uint8(123)) - appears      4 times
 931. RGB(np.uint8(224), np.uint8(167), np.uint8(113)) - appears      4 times
 932. RGB(np.uint8(219), np.uint8(174), np.uint8(127)) - appears      4 times
 933. RGB(np.uint8(221), np.uint8(169), np.uint8(119)) - appears      4 times
 934. RGB(np.uint8(216), np.uint8(171), np.uint8(114)) - appears      4 times
 935. RGB(np.uint8(224), np.uint8(168), np.uint8(119)) - appears      4 times
 936. RGB(np.uint8(168), np.uint8(145), np.uint8(111)) - appears      4 times
 937. RGB(np.uint8(217), np.uint8(176), np.uint8(130)) - appears      4 times
 938. RGB(np.uint8(249), np.uint8(188), np.uint8(131)) - appears      4 times
 939. RGB(np.uint8(253), np.uint8(188), np.uint8(130)) - appears      4 times
 940. RGB(np.uint8(240), np.uint8(181), np.uint8(121)) - appears      4 times
 941. RGB(np.uint8(214), np.uint8(168), np.uint8(129)) - appears      4 times
 942. RGB(np.uint8(218), np.uint8(169), np.uint8(128)) - appears      4 times
 943. RGB(np.uint8(228), np.uint8(166), np.uint8(119)) - appears      4 times
 944. RGB(np.uint8(212), np.uint8(169), np.uint8(126)) - appears      4 times
 945. RGB(np.uint8(103), np.uint8(69), np.uint8(41)) - appears      4 times
 946. RGB(np.uint8(210), np.uint8(170), np.uint8(132)) - appears      4 times
 947. RGB(np.uint8(250), np.uint8(188), np.uint8(125)) - appears      4 times
 948. RGB(np.uint8(219), np.uint8(166), np.uint8(120)) - appears      4 times
 949. RGB(np.uint8(222), np.uint8(166), np.uint8(117)) - appears      4 times
 950. RGB(np.uint8(210), np.uint8(171), np.uint8(129)) - appears      4 times
 951. RGB(np.uint8(224), np.uint8(176), np.uint8(138)) - appears      4 times
 952. RGB(np.uint8(126), np.uint8(96), np.uint8(68)) - appears      4 times
 953. RGB(np.uint8(157), np.uint8(126), np.uint8(95)) - appears      4 times
 954. RGB(np.uint8(220), np.uint8(167), np.uint8(109)) - appears      4 times
 955. RGB(np.uint8(246), np.uint8(187), np.uint8(129)) - appears      4 times
 956. RGB(np.uint8(236), np.uint8(181), np.uint8(124)) - appears      4 times
 957. RGB(np.uint8(227), np.uint8(172), np.uint8(117)) - appears      4 times
 958. RGB(np.uint8(243), np.uint8(188), np.uint8(133)) - appears      4 times
 959. RGB(np.uint8(222), np.uint8(176), np.uint8(126)) - appears      4 times
 960. RGB(np.uint8(157), np.uint8(126), np.uint8(98)) - appears      4 times
 961. RGB(np.uint8(224), np.uint8(166), np.uint8(118)) - appears      4 times
 962. RGB(np.uint8(216), np.uint8(165), np.uint8(110)) - appears      4 times
 963. RGB(np.uint8(241), np.uint8(186), np.uint8(131)) - appears      4 times
 964. RGB(np.uint8(118), np.uint8(95), np.uint8(59)) - appears      4 times
 965. RGB(np.uint8(217), np.uint8(177), np.uint8(123)) - appears      4 times
 966. RGB(np.uint8(249), np.uint8(196), np.uint8(134)) - appears      3 times
 967. RGB(np.uint8(248), np.uint8(194), np.uint8(140)) - appears      3 times
 968. RGB(np.uint8(248), np.uint8(194), np.uint8(139)) - appears      3 times
 969. RGB(np.uint8(238), np.uint8(197), np.uint8(151)) - appears      3 times
 970. RGB(np.uint8(108), np.uint8(83), np.uint8(52)) - appears      3 times
 971. RGB(np.uint8(254), np.uint8(205), np.uint8(149)) - appears      3 times
 972. RGB(np.uint8(115), np.uint8(84), np.uint8(56)) - appears      3 times
 973. RGB(np.uint8(170), np.uint8(139), np.uint8(108)) - appears      3 times
 974. RGB(np.uint8(254), np.uint8(192), np.uint8(141)) - appears      3 times
 975. RGB(np.uint8(242), np.uint8(203), np.uint8(162)) - appears      3 times
 976. RGB(np.uint8(254), np.uint8(203), np.uint8(145)) - appears      3 times
 977. RGB(np.uint8(255), np.uint8(198), np.uint8(126)) - appears      3 times
 978. RGB(np.uint8(244), np.uint8(202), np.uint8(162)) - appears      3 times
 979. RGB(np.uint8(250), np.uint8(204), np.uint8(146)) - appears      3 times
 980. RGB(np.uint8(250), np.uint8(205), np.uint8(148)) - appears      3 times
 981. RGB(np.uint8(248), np.uint8(207), np.uint8(151)) - appears      3 times
 982. RGB(np.uint8(157), np.uint8(125), np.uint8(100)) - appears      3 times
 983. RGB(np.uint8(156), np.uint8(126), np.uint8(100)) - appears      3 times
 984. RGB(np.uint8(249), np.uint8(207), np.uint8(159)) - appears      3 times
 985. RGB(np.uint8(255), np.uint8(198), np.uint8(137)) - appears      3 times
 986. RGB(np.uint8(254), np.uint8(194), np.uint8(141)) - appears      3 times
 987. RGB(np.uint8(150), np.uint8(128), np.uint8(102)) - appears      3 times
 988. RGB(np.uint8(252), np.uint8(204), np.uint8(156)) - appears      3 times
 989. RGB(np.uint8(251), np.uint8(210), np.uint8(166)) - appears      3 times
 990. RGB(np.uint8(208), np.uint8(183), np.uint8(153)) - appears      3 times
 991. RGB(np.uint8(237), np.uint8(199), np.uint8(150)) - appears      3 times
 992. RGB(np.uint8(255), np.uint8(206), np.uint8(164)) - appears      3 times
 993. RGB(np.uint8(175), np.uint8(144), np.uint8(113)) - appears      3 times
 994. RGB(np.uint8(251), np.uint8(217), np.uint8(179)) - appears      3 times
 995. RGB(np.uint8(251), np.uint8(217), np.uint8(181)) - appears      3 times
 996. RGB(np.uint8(252), np.uint8(204), np.uint8(158)) - appears      3 times
 997. RGB(np.uint8(251), np.uint8(196), np.uint8(141)) - appears      3 times
 998. RGB(np.uint8(250), np.uint8(218), np.uint8(179)) - appears      3 times
 999. RGB(np.uint8(160), np.uint8(155), np.uint8(159)) - appears      3 times
1000. RGB(np.uint8(171), np.uint8(156), np.uint8(127)) - appears      3 times
1001. RGB(np.uint8(153), np.uint8(148), np.uint8(152)) - appears      3 times
1002. RGB(np.uint8(73), np.uint8(63), np.uint8(53)) - appears      3 times
1003. RGB(np.uint8(255), np.uint8(216), np.uint8(172)) - appears      3 times
1004. RGB(np.uint8(245), np.uint8(221), np.uint8(185)) - appears      3 times
1005. RGB(np.uint8(253), np.uint8(219), np.uint8(184)) - appears      3 times
1006. RGB(np.uint8(255), np.uint8(230), np.uint8(197)) - appears      3 times
1007. RGB(np.uint8(251), np.uint8(221), np.uint8(185)) - appears      3 times
1008. RGB(np.uint8(253), np.uint8(221), np.uint8(184)) - appears      3 times
1009. RGB(np.uint8(255), np.uint8(202), np.uint8(144)) - appears      3 times
1010. RGB(np.uint8(255), np.uint8(211), np.uint8(156)) - appears      3 times
1011. RGB(np.uint8(255), np.uint8(204), np.uint8(147)) - appears      3 times
1012. RGB(np.uint8(96), np.uint8(96), np.uint8(98)) - appears      3 times
1013. RGB(np.uint8(252), np.uint8(219), np.uint8(178)) - appears      3 times
1014. RGB(np.uint8(154), np.uint8(145), np.uint8(127)) - appears      3 times
1015. RGB(np.uint8(249), np.uint8(208), np.uint8(162)) - appears      3 times
1016. RGB(np.uint8(240), np.uint8(209), np.uint8(164)) - appears      3 times
1017. RGB(np.uint8(111), np.uint8(87), np.uint8(57)) - appears      3 times
1018. RGB(np.uint8(255), np.uint8(214), np.uint8(159)) - appears      3 times
1019. RGB(np.uint8(248), np.uint8(228), np.uint8(193)) - appears      3 times
1020. RGB(np.uint8(248), np.uint8(228), np.uint8(191)) - appears      3 times
1021. RGB(np.uint8(205), np.uint8(196), np.uint8(178)) - appears      3 times
1022. RGB(np.uint8(253), np.uint8(229), np.uint8(193)) - appears      3 times
1023. RGB(np.uint8(162), np.uint8(145), np.uint8(127)) - appears      3 times
1024. RGB(np.uint8(249), np.uint8(229), np.uint8(192)) - appears      3 times
1025. RGB(np.uint8(251), np.uint8(227), np.uint8(197)) - appears      3 times
1026. RGB(np.uint8(252), np.uint8(229), np.uint8(187)) - appears      3 times
1027. RGB(np.uint8(255), np.uint8(233), np.uint8(200)) - appears      3 times
1028. RGB(np.uint8(252), np.uint8(207), np.uint8(160)) - appears      3 times
1029. RGB(np.uint8(166), np.uint8(137), np.uint8(105)) - appears      3 times
1030. RGB(np.uint8(166), np.uint8(137), np.uint8(107)) - appears      3 times
1031. RGB(np.uint8(243), np.uint8(227), np.uint8(194)) - appears      3 times
1032. RGB(np.uint8(242), np.uint8(220), np.uint8(198)) - appears      3 times
1033. RGB(np.uint8(244), np.uint8(220), np.uint8(194)) - appears      3 times
1034. RGB(np.uint8(85), np.uint8(77), np.uint8(64)) - appears      3 times
1035. RGB(np.uint8(255), np.uint8(221), np.uint8(190)) - appears      3 times
1036. RGB(np.uint8(159), np.uint8(143), np.uint8(119)) - appears      3 times
1037. RGB(np.uint8(255), np.uint8(221), np.uint8(184)) - appears      3 times
1038. RGB(np.uint8(255), np.uint8(221), np.uint8(182)) - appears      3 times
1039. RGB(np.uint8(241), np.uint8(208), np.uint8(167)) - appears      3 times
1040. RGB(np.uint8(245), np.uint8(203), np.uint8(165)) - appears      3 times
1041. RGB(np.uint8(76), np.uint8(74), np.uint8(62)) - appears      3 times
1042. RGB(np.uint8(77), np.uint8(73), np.uint8(64)) - appears      3 times
1043. RGB(np.uint8(77), np.uint8(73), np.uint8(62)) - appears      3 times
1044. RGB(np.uint8(82), np.uint8(65), np.uint8(55)) - appears      3 times
1045. RGB(np.uint8(255), np.uint8(219), np.uint8(185)) - appears      3 times
1046. RGB(np.uint8(68), np.uint8(55), np.uint8(39)) - appears      3 times
1047. RGB(np.uint8(255), np.uint8(215), np.uint8(172)) - appears      3 times
1048. RGB(np.uint8(255), np.uint8(207), np.uint8(160)) - appears      3 times
1049. RGB(np.uint8(201), np.uint8(178), np.uint8(158)) - appears      3 times
1050. RGB(np.uint8(254), np.uint8(196), np.uint8(132)) - appears      3 times
1051. RGB(np.uint8(233), np.uint8(191), np.uint8(141)) - appears      3 times
1052. RGB(np.uint8(254), np.uint8(199), np.uint8(134)) - appears      3 times
1053. RGB(np.uint8(247), np.uint8(192), np.uint8(133)) - appears      3 times
1054. RGB(np.uint8(198), np.uint8(165), np.uint8(130)) - appears      3 times
1055. RGB(np.uint8(246), np.uint8(200), np.uint8(140)) - appears      3 times
1056. RGB(np.uint8(251), np.uint8(192), np.uint8(126)) - appears      3 times
1057. RGB(np.uint8(201), np.uint8(165), np.uint8(123)) - appears      3 times
1058. RGB(np.uint8(135), np.uint8(102), np.uint8(58)) - appears      3 times
1059. RGB(np.uint8(250), np.uint8(196), np.uint8(141)) - appears      3 times
1060. RGB(np.uint8(204), np.uint8(171), np.uint8(127)) - appears      3 times
1061. RGB(np.uint8(255), np.uint8(203), np.uint8(144)) - appears      3 times
1062. RGB(np.uint8(232), np.uint8(178), np.uint8(124)) - appears      3 times
1063. RGB(np.uint8(223), np.uint8(178), np.uint8(133)) - appears      3 times
1064. RGB(np.uint8(223), np.uint8(172), np.uint8(117)) - appears      3 times
1065. RGB(np.uint8(246), np.uint8(191), np.uint8(134)) - appears      3 times
1066. RGB(np.uint8(160), np.uint8(134), np.uint8(99)) - appears      3 times
1067. RGB(np.uint8(160), np.uint8(134), np.uint8(97)) - appears      3 times
1068. RGB(np.uint8(227), np.uint8(173), np.uint8(118)) - appears      3 times
1069. RGB(np.uint8(233), np.uint8(178), np.uint8(123)) - appears      3 times
1070. RGB(np.uint8(255), np.uint8(192), np.uint8(125)) - appears      3 times
1071. RGB(np.uint8(243), np.uint8(183), np.uint8(123)) - appears      3 times
1072. RGB(np.uint8(232), np.uint8(175), np.uint8(119)) - appears      3 times
1073. RGB(np.uint8(243), np.uint8(187), np.uint8(128)) - appears      3 times
1074. RGB(np.uint8(238), np.uint8(179), np.uint8(119)) - appears      3 times
1075. RGB(np.uint8(244), np.uint8(185), np.uint8(127)) - appears      3 times
1076. RGB(np.uint8(253), np.uint8(199), np.uint8(137)) - appears      3 times
1077. RGB(np.uint8(66), np.uint8(49), np.uint8(42)) - appears      3 times
1078. RGB(np.uint8(219), np.uint8(169), np.uint8(108)) - appears      3 times
1079. RGB(np.uint8(228), np.uint8(177), np.uint8(121)) - appears      3 times
1080. RGB(np.uint8(226), np.uint8(165), np.uint8(110)) - appears      3 times
1081. RGB(np.uint8(244), np.uint8(190), np.uint8(135)) - appears      3 times
1082. RGB(np.uint8(169), np.uint8(140), np.uint8(106)) - appears      3 times
1083. RGB(np.uint8(226), np.uint8(171), np.uint8(116)) - appears      3 times
1084. RGB(np.uint8(223), np.uint8(167), np.uint8(108)) - appears      3 times
1085. RGB(np.uint8(239), np.uint8(180), np.uint8(122)) - appears      3 times
1086. RGB(np.uint8(217), np.uint8(170), np.uint8(114)) - appears      3 times
1087. RGB(np.uint8(217), np.uint8(171), np.uint8(113)) - appears      3 times
1088. RGB(np.uint8(201), np.uint8(161), np.uint8(125)) - appears      3 times
1089. RGB(np.uint8(200), np.uint8(162), np.uint8(123)) - appears      3 times
